"id","code","mediaTypeRaw","mediaType","mediaTypeLabel","locationLabel","city","latitude","longitude","rawSize","sizeLabel","widthCm","heightCm","imageUrl","productUrl","styleUrl","locationSource","coordinateSource","source"
"kmz_6308","6308","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1792","17.1516278","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11382.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6309","6309","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1792","17.1516278","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11383.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6310","6310","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1763333","17.1453611","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11385.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6311","6311","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1763333","17.1453611","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11386.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6312","6312","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1763333","17.1453611","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11387.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6313","6313","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1765278","17.1452528","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11388.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6314","6314","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1764556","17.1464333","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11378.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6315","6315","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1764556","17.1464333","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11379.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6316","6316","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1781889","17.149975","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11374.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6317","6317","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1781167","17.1495167","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11375.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6318","6318","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1779778","17.1492028","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11376.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6319","6319","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1770028","17.1469806","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11377.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6320","6320","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1781889","17.149975","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11370.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6321","6321","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1781167","17.1495167","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11371.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6322","6322","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1779778","17.1492028","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11372.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6323","6323","BILLBOARD","billboard","Billboard","Vajnorská ul., Bratislava 3","Bratislava","48.1770028","17.1469806","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203114/11373.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6324","6324","BILLBOARD","billboard","Billboard","Bratislavská cesta, Bratislava 4","Bratislava","48.2307056","17.0322167","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11637.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6325","6325","BILLBOARD","billboard","Billboard","cesta z Devinskej Novej Vsi, Bratislava 4","Bratislava","48.2035","17.0361083","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11479.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6326","6326","BILLBOARD","billboard","Billboard","cesta z Devinskej Novej Vsi, Bratislava 4","Bratislava","48.2034194","17.0344472","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11480.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6327","6327","BILLBOARD","billboard","Billboard","cesta z Devinskej Novej Vsi, Bratislava 4","Bratislava","48.2035417","17.0362167","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11481.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6328","6328","BILLBOARD","billboard","Billboard","cesta z Devinskej Novej Vsi, Bratislava 4","Bratislava","48.20345","17.0344806","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11482.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6329","6329","BILLBOARD","billboard","Billboard","Devínska cesta, Bratislava 4","Bratislava","48.14675","17.0525583","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11497.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6330","6330","BILLBOARD","billboard","Billboard","Devínska cesta, Bratislava 4","Bratislava","48.14675","17.0525583","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11498.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6331","6331","BILLBOARD","billboard","Billboard","Harmincova ul., Bratislava 4","Bratislava","48.1788333","17.0531306","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11499.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6332","6332","BILLBOARD","billboard","Billboard","Harmincova ul., Bratislava 4","Bratislava","48.1789694","17.0547167","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11572.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6333","6333","BILLBOARD","billboard","Billboard","Harmincova ul., Bratislava 4","Bratislava","48.1788833","17.0547222","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11571.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6334","6334","BILLBOARD","billboard","Billboard","hl.ťah BA-Malacky, Bratislava 4","Bratislava","48.2094167","17.0404028","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11630.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6335","6335","BILLBOARD","billboard","Billboard","hl.ťah BA-Malacky, Bratislava 4","Bratislava","48.2036361","17.0428556","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11631.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6336","6336","BILLBOARD","billboard","Billboard","hl.ťah BA-Malacky, Bratislava 4","Bratislava","48.2094167","17.0404028","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11629.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6337","6337","BILLBOARD","billboard","Billboard","hl.ťah BA-Malacky, Bratislava 4","Bratislava","48.2036361","17.0428556","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11632.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6338","6338","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2194111","17.0351361","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11604.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6339","6339","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2185139","17.0356056","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11605.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6340","6340","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2167611","17.0363556","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11606.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6341","6341","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2142833","17.0375694","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11617.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6342","6342","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2193944","17.0348167","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11619.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6343","6343","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2194111","17.0351361","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11609.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6344","6344","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2185139","17.0356056","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11610.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6345","6345","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2167611","17.0363556","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11611.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6346","6346","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2142833","17.0375694","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11614.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6347","6347","BILLBOARD","billboard","Billboard","hl.ťah BA-Stupava, Bratislava 4","Bratislava","48.2193944","17.0348167","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203118/11616.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
"kmz_6348","6348","BILLBOARD","billboard","Billboard","Hlavačikova- križovatka, Bratislava 4","Bratislava","48.1560556","17.045625","510 x 240cm","510 x 240 cm","510","240","https://billsoftprivate.cmedia.cz/repository/1622/203116/11468.jpg","","#icon-ci-1","lokalita","kml_point","kmz"
