e_cis;velikost;kraj;okres;mesto;ul_cis;ul_cis1;ul_cisn;vgs84_n;vgs84_eo
16167;CLV;Banská Bystrica;;Banská Bystrica;nám.Slobody-VÚB;pešia zóna pred vstupom do VÚB,1 Hotel LUX,COOP Jednota,MU,SLSP,Tatrabanka,;;48.737304;19.155327
16168;CLV;Banská Bystrica;;Banská Bystrica;nám.Slobody-VÚB;pešia zóna pred vstupom do VÚB,2;;48.737057;19.155442
16169;CLV;Banská Bystrica;;Banská Bystrica;nám.Slobody-VÚB;pešia zóna pred vstupom do VÚB,2 Hotel LUX,COOP Jednota,MU,SLSP,Tatrabanka,;;48.737057;19.155442
16176;CLV;Banská Bystrica;;Banská Bystrica;Severná;sm Strieborné nám. Univerzita M.Bela,gymnázium;;48.746286;19.143754
16177;CLV;Banská Bystrica;;Banská Bystrica;Severná;sm Strieborné nám. Univerzita M.Bela,gymnázium;;48.746286;19.143754
16178;CLV;Banská Bystrica;;Banská Bystrica;Lazovná;sm Kostiviarska,;;48.741418;19.14025
16179;CLV;Banská Bystrica;;Banská Bystrica;Lazovná;sm Kostiviarska,;;48.741418;19.14025
16180;CLV_p;Banská Bystrica;;Banská Bystrica;Lazovná;sm Kostiviarska,cintorín,ev-kostol;;48.740118;19.141072
16181;CLV_p;Banská Bystrica;;Banská Bystrica;Lazovná;sm Kostiviarska,cintorín,ev-kostol;;48.740118;19.141072
16182;CLV_p;Banská Bystrica;;Banská Bystrica;Partizánska cesta;sm centrum,pred Riaditeľstvom pôšt;;48.740086;19.161837
16183;CLV_p;Banská Bystrica;;Banská Bystrica;Partizánska cesta;sm centr,pred Riaditeľstvom pôšt;;48.740086;19.161837
16188;CLV;Banská Bystrica;;Banská Bystrica;Okružná;sm Mládežnícka,Billa,školy základná škola;;48.727517;19.124087
16189;CLV;Banská Bystrica;;Banská Bystrica;Okružná;sm Mládežnícka,Billa,školy základná škola;;48.727517;19.124087
16190;CLV;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr.;sm Radvaň,City Bank, Univerzita M.Bela;;48.73202;19.143403
16191;CLV;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr.;sm Radvaň,City Bank,Univerzita M.Bela;;48.73202;19.143403
16192;CLV;Banská Bystrica;;Banská Bystrica;Tajovského;sm nemocnica,školy,Lidl stredná škola;;48.739565;19.129411
16193;CLV;Banská Bystrica;;Banská Bystrica;Tajovského;sm nemocnica,školy,Lidl stredná škola;;48.739565;19.129411
16194;CLV_p;Banská Bystrica;;Banská Bystrica;nám.Š.Moyzesa;sm nám.SNP,Terno,OD,tržnica SLSP,Kooperatíva,BBSK;;48.736739;19.145954
16195;CLV_p;Banská Bystrica;;Banská Bystrica;nám.Š.Moyzesa;sm nám.SNP,Terno,OD,tržnica SLSP,Kooperatíva,BBSK;;48.736739;19.145954
16196;CLV_p;Banská Bystrica;;Banská Bystrica;nám.Š.Moyzesa;sm nám.SNP,Terno,OD,tržnica SLSP,Kooperatíva,BBSK;;48.736651;19.146033
16197;CLV_p;Banská Bystrica;;Banská Bystrica;nám.Š.Moyzesa;sm nám.SNP,Terno,OD,tržnica SLSP,Kooperatíva,BBSK;;48.736651;19.146033
16198;CLV_p;Banská Bystrica;;Banská Bystrica;Sládkovičova;sm centr,COOP Jednota,Zdravotnícka Univerzita poliklinika;;48.721554;19.133
16199;CLV_p;Banská Bystrica;;Banská Bystrica;Sládkovičova;sm centr,COOP Jednota,Zdravotnícka Univerzita poliklinika;;48.721554;19.133
16200;CLV_p;Banská Bystrica;;Banská Bystrica;Sládkovičova;sm centr,Zdratovnícka Univerzita základná škola;;48.721745;19.13291
16201;CLV_p;Banská Bystrica;;Banská Bystrica;Sládkovičova;sm centr,Zdratovnícka Univerzita základná škola;;48.721745;19.13291
16206;CLV_p;Banská Bystrica;;Banská Bystrica;Rudohorská/Karpatská;sm centr,škola,obch.centrum Poliklinika;;48.761126;19.166318
16207;CLV_p;Banská Bystrica;;Banská Bystrica;Rudohorská/Karpatská;sm centr,škola,obch.centrum POliklinika;;48.761126;19.166318
16216;CLV_p;Banská Bystrica;;Banská Bystrica;Horná/PRIOR;pri vchode, BILLA, Pepco;;48.738939;19.153625
16217;CLV_p;Banská Bystrica;;Banská Bystrica;Horná/PRIOR;pri vchode,BILLA, Pepco;;48.738939;19.153625
16234;CLV_p;Banská Bystrica;;Banská Bystrica;29.augusta/ŽSR;pri Kauflande,SLSP,železn.,stanica gymnázium;;48.735694;19.164254
16235;CLV_p;Banská Bystrica;;Banská Bystrica;29.augusta/ŽSR;pri Kauflande,železn.stanica,SLSP, gymnázium;;48.735694;19.164254
16238;CLV;Banská Bystrica;;Banská Bystrica;Rudohorská;pri polikl.,sm centr/BR COOP Jednota,CBA,základná škola;;48.7605;19.166369
16239;CLV;Banská Bystrica;;Banská Bystrica;Rudohorská;pri polikl.,sm centr/BR COOP Jednota,CBA,základná škola;;48.7605;19.166369
16240;CLV;Banská Bystrica;;Banská Bystrica;Rudohorská;pri polikl.,sm centr/BR COOP Jednota,CBA,základná škola;;48.760081;19.166451
16241;CLV;Banská Bystrica;;Banská Bystrica;Rudohorská;pri polikl.,sm centr/BR COOP Jednota,CBA,základná škola;;48.760081;19.166451
16242;CLV;Banská Bystrica;;Banská Bystrica;Rudohorská;pri polikl.,sm centr/BR COOP Jednota,CBA,základná škola;;48.759374;19.16653
16243;CLV;Banská Bystrica;;Banská Bystrica;Rudohorská;pri polikl.,sm centr/BR COOP Jednota,CBA,základná škola;;48.759374;19.16653
16250;CLV;Banská Bystrica;;Banská Bystrica;Nová;Daňový úrad,COOP Jednota, základná škola;;48.730823;19.124358
16251;CLV;Banská Bystrica;;Banská Bystrica;Nová;Daňový úrad,COOP Jednota, základná škola;;48.730823;19.124358
16252;CLV;Banská Bystrica;;Banská Bystrica;kpt.Nálepku;oproti BILLA,sm Radvaň ihriská;;48.728482;19.122712
16253;CLV;Banská Bystrica;;Banská Bystrica;kpt.Nálepku;oproti BILLA,sm Radvaň ihriská;;48.728482;19.122712
16325;CLV;Banská Bystrica;;Banská Bystrica;Kuzmányho;pri Štadl.nábreží,Allianz,Poštová banka;;48.73199;19.140384
16326;CLV;Banská Bystrica;;Banská Bystrica;Kuzmányho;pri Štadl.nábreží,Allianz,Poštová banka;;48.73199;19.140384
16349;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;"pred OC Kaufland, sm Kaufland v blízkosti ""Terminal"",ŽSR";;48.735889;19.164006
16350;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;"pred OC Kaufland, ŽSR v blízkosti ""Terminal"",sm ŽSR";;48.735889;19.164006
16351;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;"pred ŽSR,OC Kaufland v blízkosti ""Terminal""";;48.735707;19.163887
16352;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;"pred ŽSR,OC Kaufland v blízkosti OC Terminal""";;48.735707;19.163887
16353;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;od centra mesta smer ŽSR,pri ORANGE,Drogéria TETA, CAFE;;48.739139;19.161364
16354;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;sm centrum pri ORANGE,Drogéria TETA, CAFE;;48.739139;19.161364
16355;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;oproti budove pošty sm centrum, Partizánska ul.;;48.739381;19.161594
16356;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;oproti budove pošty, smer ŽSR, Kufland, Terminal;;48.739381;19.161594
16357;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;od ŽSR, sm centrum mesta poisťovňa Dôvera, Slov.poisťovňa;;48.737253;19.162603
16358;CLV;Banská Bystrica;;Banská Bystrica;29.augusta;sm ŽSR, odcentra mesta poisťovňa Dôvera, Slov.poisťovňa;;48.737253;19.162603
16359;CLV;Banská Bystrica;;Banská Bystrica;Tr.SNP;sieť obchodov, reštaurácia smer ŽSR;;48.737331;19.159
16360;CLV;Banská Bystrica;;Banská Bystrica;Tr.SNP;sieť obchodov, reštaurácia reštaurácie, záhr.potreby,smer centrum;;48.737331;19.159
16361;CLV;Banská Bystrica;;Banská Bystrica;Tr.SNP;sieť obchodov, reštaurácia papierníctvo, maloobchody, sm ŽSR;;48.737275;19.158656
16362;CLV;Banská Bystrica;;Banská Bystrica;Tr.SNP;sieť obchodov, reštaurácia papierníctvo, maloobchody, sm centrum;;48.737275;19.158656
16363;CLV;Banská Bystrica;;Banská Bystrica;Švermova/Hutná;oproti Okresnému úradu, sm Dukla plaváreň,štadion;;48.728656;19.134617
16364;CLV;Banská Bystrica;;Banská Bystrica;Švermova/Hutná;oproti Okresnému úradu, smer centrum Dukla, plaváreň;;48.728656;19.134617
16365;CLV;Banská Bystrica;;Banská Bystrica;Švermova;pri OC Europa,centrum,smer Fončorda;;48.728881;19.135778
16366;CLV;Banská Bystrica;;Banská Bystrica;Švermova;smer OC Európa, centrum;;48.728881;19.135778
16367;CLV;Banská Bystrica;;Banská Bystrica;Švermova;pri OC Europa,centrum,smer Fončorda;;48.728825;19.135689
16368;CLV;Banská Bystrica;;Banská Bystrica;Švermova;pri Európe, centrum sm Europa, centrum;;48.728825;19.135689
26001;CLP;Banská Bystrica;;Banská Bystrica;29.augusta-AZ;nákup.zóna,budova Slov.pošty,Ľ,vnt CBA,gymnázium;;48.738843;19.162048
26002;CLP;Banská Bystrica;;Banská Bystrica;29.augusta-AZ;nákup.zóna,budova Slov.pošty,Ľ,vnk CBA,gymnázium;;48.738843;19.162048
26003;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta-AZ;pred StVaK,Krajská prokuratúra,P,vnk;;48.739623;19.159726
26004;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta-AZ;pred StVaK,Krajská prokuratúra,P,vnt;;48.739634;19.159725
26005;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta-AZ;pred StVaK,Krajská prokuratúra,Ľ,vnt;;48.739701;19.159666
26006;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta-AZ;pred StVaK,Krajská prokuratúra,Ľ,vnk;;48.739689;19.15965
26007;CLP;Banská Bystrica;;Banská Bystrica;nám.Slobody-AZ;MÚ,banky,PRIOR,Z/vnt,1.sprava Hotel LUX,COOP Jednota,VUB,SLSP,Tatrabanka,;;48.737423;19.155454
26008;CLP;Banská Bystrica;;Banská Bystrica;nám.Slobody-AZ;MÚ,banky,PRIOR,Z/vnt,2.sprava Hotel LUX,COOP Jednota,VUB,SLSP,Tatrabanka,;;48.737348;19.155549
26009;CLP;Banská Bystrica;;Banská Bystrica;nám.Slobody-AZ;MÚ,banky,PRIOR,Ľ,vnt Hotel LUX,COOP Jednota,VUB,SLSP,Tatrabanka,;;48.737284;19.155643
26010;CLP;Banská Bystrica;;Banská Bystrica;nám.Slobody-AZ;MÚ,banky,PRIOR,Ľ,vnk Hotel LUX,COOP Jednota,VUB,SLSP,Tatrabanka,;;48.737284;19.155643
26011;CLP;Banská Bystrica;;Banská Bystrica;nám.Slobody-AZ;MÚ,banky,PRIOR,Z/vnk,1.sprava Hotel LUX,COOP Jednota,VUB,SLSP,Tatrabanka,;;48.737423;19.155454
26012;CLP;Banská Bystrica;;Banská Bystrica;nám.Slobody-AZ;MÚ,banky,PRIOR,Z/vnk,2.sprava Hotel LUX,COOP Jednota,VUB,SLSP,Tatrabanka,;;48.737348;19.155549
26013;CLP;Banská Bystrica;;Banská Bystrica;Štefánikovo nábr.-AZ;pred Okres.inšpekt.,sm Radvaň,P,vnk parkovisko;;48.733584;19.150483
26014;CLP;Banská Bystrica;;Banská Bystrica;Štefánikovo nábr.-AZ;pred Okres.inšpekt.,sm Radvaň,P,vnt parkovisko;;48.733572;19.150467
26015;CLP;Banská Bystrica;;Banská Bystrica;Štefánikovo nábr.-AZ;pred Okres.inšpekt,sm Radvaň,Ľ,vnt parkovisko;;48.733626;19.150427
26016;CLP;Banská Bystrica;;Banská Bystrica;Štefánikovo nábr.-AZ;pred Okres.inšpek,sm Radvaň,Ľ,vnk parkovisko;;48.733626;19.150427
26017;CLP;Banská Bystrica;;Banská Bystrica;Štefánikovo nábr.,sm ŽSR-AZ;pri Hrone,Hotel LUX,Ľ,vnt;;48.733409;19.150918
26018;CLP;Banská Bystrica;;Banská Bystrica;Štefánikovo nábr.,sm ŽSR-AZ;pri Hrone,Hotel LUX,Ľ,vnk;;48.733409;19.150918
26019;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr.-AZ;divadlo,rektorát UMB,sm Radvaň,Ľ,vnt Hotel Národný dom,divadlo,Univerzita M.Bela;;48.732444;19.146197
26020;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr.-AZ;divadlo,rektorát UMB,sm Radvaň,Ľ,vnk Hotel Národný dom,divadlo,Univerzita M.Bela;;48.732444;19.146197
26021;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr.,sm ŽSR-AZ;pri Hrone,Malá stanica ŽSR,Ľ,vnt Hotel Národný dom,divadlo,Univerzita M.Bela;;48.732175;19.146331
26022;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr.,sm ŽSR-AZ;pri Hrone,Malá stanica ŽSR,Ľ,vnk Hotel Národný dom,divadlo,Univerzita M.Bela;;48.732175;19.146331
26023;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr./Hušták-AZ;sm Radvaň-1,prestupný uzol,Ľ,vnt OC POINT,SC Europa,Allianz,Poštová banka,parkovisko;;48.7317;19.140844
26024;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr./Hušták-AZ;sm Radvaň-1,prestupný uzol,Ľ,vnk OC POINT,SC Europa,Allianz,Poštová banka;;48.7317;19.140844
26027;CLP;Banská Bystrica;;Banská Bystrica;nám.Ľ.Štúra,sm Radvaň-AZ;oproti McDonald,OMV,Ľ,vnt Kaufland, základná škola;;48.724628;19.133537
26028;CLP;Banská Bystrica;;Banská Bystrica;nám.Ľ.Štúra,sm Radvaň-AZ;oproti McDonald,OMV,Ľ,vnk Kaufland,základná škola;;48.724628;19.133537
26029;CLP;Banská Bystrica;;Banská Bystrica;nám.Ľ.Štúra,sm ŽSR-AZ;OMV,McDonald,P,vnk Kaufland,základná škola;;48.724245;19.134134
26030;CLP;Banská Bystrica;;Banská Bystrica;nám.Ľ.Štúra,sm ŽSR-AZ;OMV,McDonald,P,vnt Kaufland,základná škola;;48.724245;19.134134
26031;CLP;Banská Bystrica;;Banská Bystrica;nám.Ľ.Štúra,sm ŽSR-AZ;OMV,McDonald,Ľ,vnt Kaufland,základná škola;;48.724191;19.134209
26032;CLP;Banská Bystrica;;Banská Bystrica;nám.Ľ.Štúra,sm ŽSR-AZ;OMV,McDonald,Ľ,vnk Kaufland,základná škola;;48.724191;19.134209
26033;CLP;Banská Bystrica;;Banská Bystrica;kpt.Nálepku/sm ŽSR-AZ;Tesco expres,malá tržnica,nákup.centr,Ľ,vnt;;48.728141;19.130233
26034;CLP;Banská Bystrica;;Banská Bystrica;kpt.Nálepku/sm ŽSR-AZ;Tesco expres,malá tržnica,nákup.centr,Ľ,vnk;;48.728141;19.130233
26035;CLP;Banská Bystrica;;Banská Bystrica;tr.Hradca Králové,sm Radvaň-AZ;kúpalisko,športoviská,P,vnk základná škola,materská škola;;48.735452;19.123589
26036;CLP;Banská Bystrica;;Banská Bystrica;tr.Hradca Králové,sm Radvaň-AZ;kúpalisko,športoviská,P,vnt základná škola,materská škola;;48.735452;19.123589
26037;CLP;Banská Bystrica;;Banská Bystrica;tr.Hradca Králové,sm Radvaň-AZ;kúpalisko,športoviská,Ľ,vnt základná škola,materská škola;;48.735425;19.12349
26038;CLP;Banská Bystrica;;Banská Bystrica;tr.Hradca Králové,sm Radvaň-AZ;kúpalisko,športoviská,Ľ,vnk základná škola,materská škola;;48.735425;19.12349
26039;CLP;Banská Bystrica;;Banská Bystrica;Gaštanová-AZ;pred ZŠ,1.AZ zľava,Ľ,vnt;;48.741442;19.106236
26040;CLP;Banská Bystrica;;Banská Bystrica;Gaštanová-AZ;pred ZŠ,1.AZ zľava,Ľ,vnk;;48.741442;19.106236
26041;CLP;Banská Bystrica;;Banská Bystrica;Tajovského/UMB-AZ;Univerzita MB,internáty,Ľ,vnt;;48.741012;19.121836
26042;CLP;Banská Bystrica;;Banská Bystrica;Tajovského/UMB-AZ;Univerzita MB,internáty,Ľ,vnk;;48.741012;19.121836
26045;CLP;Banská Bystrica;;Banská Bystrica;Tajovského/park-AZ;sm centr,Univerzita M.Bela,Ľ,vnt park;;48.737458;19.13964
26046;CLP;Banská Bystrica;;Banská Bystrica;Tajovského/park-AZ;sm centr,Univerzita M.Bela,Ľ,vnk park;;48.737458;19.13964
26047;CLP;Banská Bystrica;;Banská Bystrica;Gaštanová-AZ;pred ZŠ,2.AZ zľava,Ľ,vnt;;48.741535;19.106261
26048;CLP;Banská Bystrica;;Banská Bystrica;Gaštanová-AZ;pred ZŠ,2.AZ zľava,Ľ,vnk;;48.741535;19.106261
26049;CLP;Banská Bystrica;;Banská Bystrica;Kyjevské nám.-AZ;COOP Jednota,sm centr,Ľ,vnt DM drogerie,pošta,základná škola;;48.726882;19.120974
26050;CLP;Banská Bystrica;;Banská Bystrica;Kyjevské nám.-AZ;COOP Jednota,sm centr,Ľ,vnk DM drogerie,pošta,základná škola;;48.726882;19.120974
26051;CLP;Banská Bystrica;;Banská Bystrica;Kyjevské nám.-AZ;COOP Jednota,sm Radvaň,Ľ,vnt DM drogerie,pošta,základná škola;;48.727084;19.120431
26052;CLP;Banská Bystrica;;Banská Bystrica;Kyjevské nám.-AZ;COOP Jednota,sm Radvaň,Ľ,vnk DM drogerie,pošta,základná škola;;48.727084;19.120431
26053;CLP;Banská Bystrica;;Banská Bystrica;Komenského-AZ;gymnázium,smer Kostiviarska,Ľ,vnt;;48.741666;19.146473
26054;CLP;Banská Bystrica;;Banská Bystrica;Komenského-AZ;gymnázium,smer Kostiviarska,Ľ,vnk;;48.741666;19.146473
26055;CLP;Banská Bystrica;;Banská Bystrica;Lazovná-AZ;sm Strieborné nám.,Ľ,vnt;;48.742203;19.139905
26056;CLP;Banská Bystrica;;Banská Bystrica;Lazovná-AZ;sm Strieborné nám.,Ľ,vnk;;48.742203;19.139905
26057;CLP;Banská Bystrica;;Banská Bystrica;Strieborné nám.-AZ;detská NsP,Tesco expres,Ľ,vnt;;48.737346;19.142475
26058;CLP;Banská Bystrica;;Banská Bystrica;Strieborné nám.-AZ;detská NsP,Tesco expres,Ľ,vnk;;48.737346;19.142475
26059;CLP;Banská Bystrica;;Banská Bystrica;Tajovského/EF-AZ;sm Podlavice,UMB,amfiteáter,Ľ,vnt park;;48.738094;19.139066
26060;CLP;Banská Bystrica;;Banská Bystrica;Tajovského/EF-AZ;sm Podlavice,UMB,amfiteáter,Ľ,vnk park;;48.738094;19.139066
26061;CLP;Banská Bystrica;;Banská Bystrica;Podlavická cesta-AZ;sm Tajov,Ľ,vnt;;48.744331;19.109494
26062;CLP;Banská Bystrica;;Banská Bystrica;Podlavická cesta-AZ;sm Tajov,Ľ,vnk;;48.744331;19.109494
26063;CLP;Banská Bystrica;;Banská Bystrica;Nové Kalište-AZ;sm Radvaň,Billa,školy,Ľ,vnt materská škola;;48.729023;19.121874
26064;CLP;Banská Bystrica;;Banská Bystrica;Nové Kalište-AZ;sm Radvaň,Billa,školy,Ľ,vnk materská škola;;48.729023;19.121874
26066;CLP;Banská Bystrica;;Banská Bystrica;Internátna-AZ;sm centr,1.AZ zľava,Ľ,vnt;;48.728857;19.119902
26067;CLP;Banská Bystrica;;Banská Bystrica;Internátna-AZ;sm centr,1.AZ zľava,Ľ,vnk;;48.728835;19.119905
26068;CLP;Banská Bystrica;;Banská Bystrica;Internátna-AZ;sm centr,2.AZ zľava,P,vnk;;48.728818;19.119803
26069;CLP;Banská Bystrica;;Banská Bystrica;Internátna-AZ;sm centr,2.AZ zľava,P,vnt;;48.728818;19.119803
26072;CLP;Banská Bystrica;;Banská Bystrica;kpt.Nálepku-AZ;Tesco expres,sm Mládežnícka,Ľ,vnt;;48.728152;19.128812
26073;CLP;Banská Bystrica;;Banská Bystrica;kpt.Nálepku-AZ;Tesco expres,sm Mládežnícka,Ľ,vnk;;48.728152;19.128812
26074;CLP;Banská Bystrica;;Banská Bystrica;Okružná-AZ;základná škola,sm centr,P,vnk;;48.727408;19.125104
26075;CLP;Banská Bystrica;;Banská Bystrica;Okružná-AZ;základná škola,sm centr,P,vnt;;48.727408;19.125104
26076;CLP;Banská Bystrica;;Banská Bystrica;Zvolenská/Kúpeľná-AZ;oproti vjazdu na park.HM Tesco,P,vnk ČS Agip,ČS Tesco,Tatrabanka;;48.716876;19.134947
26077;CLP;Banská Bystrica;;Banská Bystrica;Zvolenská/Kúpeľná-AZ;oproti vjazdu na park.HM Tesco,P,vnt ČS Agip,ČS Tesco,Tatrabanka;;48.716876;19.134947
26078;CLP;Banská Bystrica;;Banská Bystrica;Zvolenská/Kúpeľná-AZ;vjazd na park.HM Tesco,Z/vnt ČS Agip,ČS Tesco,Tatrabanka;;48.716596;19.133698
26079;CLP;Banská Bystrica;;Banská Bystrica;nám.Ľ.Štúra-AZ;sm centr,KÚ,SC Europa,Ľ,vnt;;48.726857;19.136661
26080;CLP;Banská Bystrica;;Banská Bystrica;nám.Ľ.Štúra-AZ;sm centr,KÚ,SC Europa,Ľ,vnk;;48.726869;19.136677
26085;CLP;Banská Bystrica;;Banská Bystrica;Viestova-AZ;sm centr,základná škola,Ľ,vnt;;48.728243;19.156933
26086;CLP;Banská Bystrica;;Banská Bystrica;Viestova-AZ;sm centr,základná škola,Ľ,vnk;;48.728243;19.156933
26087;CLP;Banská Bystrica;;Banská Bystrica;Mičínska/Ryba-AZ;sm centr,Ľ,vnt;;48.730438;19.162677
26088;CLP;Banská Bystrica;;Banská Bystrica;Mičínska/Ryba-AZ;sm centr,Ľ,vnk;;48.730438;19.162677
26089;CLP;Banská Bystrica;;Banská Bystrica;Mičínska-AZ;východzia MHD,P,vnk COOP Jednota,zimný štadion;;48.732789;19.159852
26090;CLP;Banská Bystrica;;Banská Bystrica;Mičínska-AZ;východzia MHD,P,vnt COOP Jednota,zimný štadion;;48.732665;19.159761
26091;CLP;Banská Bystrica;;Banská Bystrica;Mičínska-AZ;východzia MHD,Ľ,vnt COOP Jednota,zimný štadion;;48.732594;19.1597
26092;CLP;Banská Bystrica;;Banská Bystrica;Mičínska-AZ;východzia MHD,Ľ,vnk COOP Jednota,zimný štadion;;48.732594;19.1597
26095;CLP;Banská Bystrica;;Banská Bystrica;Sládkovičova-AZ;sm Kremnička,pošta,NsP,Ľ,vnt;;48.71957;19.13222
26096;CLP;Banská Bystrica;;Banská Bystrica;Sládkovičova-AZ;sm Kremnička,pošta,NsP,Ľ,vnk;;48.71957;19.13222
26105;CLP;Banská Bystrica;;Banská Bystrica;Mládežnícka-AZ;sm centr,Ľ,vnt COOP Jednota;;48.725353;19.121769
26106;CLP;Banská Bystrica;;Banská Bystrica;Mládežnícka-AZ;sm centr,Ľ,vnk COOP Jednota;;48.725353;19.121769
26107;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta/IBP-AZ;sm BR,oproti Tlačiarňam,Ľ,vnt ČS Slovnaft;;48.740222;19.169753
26108;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta/IBP-AZ;sm BR,oproti Tlačiarňam,Ľ,vnk ČS Slovnaft;;48.740222;19.169753
26111;CLP;Banská Bystrica;;Banská Bystrica;Internátna-AZ;otočka MHD,Ľ,vnt internát stred.školy;;48.732542;19.117996
26112;CLP;Banská Bystrica;;Banská Bystrica;Internátna-AZ;otočka MHD,Ľ,vnk internát stred.školy;;48.732542;19.117996
26119;CLP;Banská Bystrica;;Banská Bystrica;Moskovská-AZ;sm Poľná,COOP Jednota,Ľ,vnt základná škola,stredná škola;;48.724296;19.117994
26120;CLP;Banská Bystrica;;Banská Bystrica;Moskovská-AZ;sm Poľná,COOP Jednota,Ľ,vnk základná škola,stredná škola;;48.724296;19.117994
26121;CLP;Banská Bystrica;;Banská Bystrica;Rudohorská-AZ;oporný múr,pošta,Ľ,vnt COOP Jednota,VUB;;48.756232;19.166452
26122;CLP;Banská Bystrica;;Banská Bystrica;Rudohorská-AZ;oporný múr,Ľ,vnk;;48.756232;19.166452
26123;CLP;Banská Bystrica;;Banská Bystrica;Tatranská-AZ;Billa,ČS Oktan,Ľ,vnt materská škola;;48.756747;19.170897
26124;CLP;Banská Bystrica;;Banská Bystrica;Tatranská-AZ;Billa,ČS Oktan,Ľ,vnk materská škola;;48.756747;19.170897
26125;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr./Hušták-AZ;sm ŽSR,prestupný uzol MHD,P,vnk;;48.731629;19.142183
26126;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr./Hušták-AZ;sm ŽSR,prestupný uzol MHD,P,vnt;;48.731629;19.142183
26127;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr./Hušták-AZ;sm ŽSR,prestupný uzol MHD,Ľ,vnt;;48.731572;19.14219
26128;CLP;Banská Bystrica;;Banská Bystrica;Štadlerovo nábr./Hušták-AZ;sm ŽSR,prestupný uzol MHD,Ľ,vnk;;48.731572;19.14219
26129;CLP;Banská Bystrica;;Banská Bystrica;Tajovského/SOU-AZ;sm Tajov/NsP,stredná škola,Ľ,vnt;;48.740483;19.126415
26130;CLP;Banská Bystrica;;Banská Bystrica;Tajovského/SOU-AZ;sm Tajov/NsP,stredná škola,Ľ,vnk;;48.740483;19.126415
26137;CLP;Banská Bystrica;;Banská Bystrica;Ďumbierska-AZ;základná škola,Univerzita MB,Ľ,vnt;;48.752469;19.158629
26138;CLP;Banská Bystrica;;Banská Bystrica;Ďumbierska-AZ;základná škola,Univerzita MB,Ľ,vnk;;48.752469;19.158629
26139;CLP;Banská Bystrica;;Banská Bystrica;Na Hrbe,sm centrum-AZ;sídlisko Sásová,Ľ,vnt;;48.745009;19.184716
26140;CLP;Banská Bystrica;;Banská Bystrica;Na Hrbe,sm centrum-AZ;sídlisko Sásová,Ľ,vnk;;48.745009;19.184716
26141;CLP;Banská Bystrica;;Banská Bystrica;Partizánska c./pred SAD-AZ;príj.od Brezna,ČS Shell,Ľ,vnt;;48.742153;19.182524
26142;CLP;Banská Bystrica;;Banská Bystrica;Partizánska c./pred SAD-AZ;príj.od Brezna,ČS Shell,Ľ,vnk;;48.742153;19.182524
26143;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta,BP-AZ;sm BR,oproti Povodiu Hrona,Ľ,vnt ČS Slovnaft;;48.741113;19.173738
26144;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta,BP-AZ;sm BR,oproti Povodiu Hrona,Ľ,vnk ČS Slovnaft;;48.741113;19.173738
26145;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta-AZ;sm centrum,pred Tlačiarňami,Ľ,vnt;;48.74059;19.169556
26146;CLP;Banská Bystrica;;Banská Bystrica;Partizánska cesta-AZ;sm centrum,pred Tlačiarňami,Ľ,vnk;;48.74059;19.169556
26147;CLP;Banská Bystrica;;Banská Bystrica;29.augusta/ŽSR-AZ;pred budovou ŽSR,P,vnk Kaufland,SLSP,gymnázium;;48.735677;19.16325
