e_cis;velikost;kraj;okres;mesto;ul_cis;ul_cis1;ul_cisn;vgs84_n;vgs84_eo
61365;24;Banská Bystrica;Brezno;Valaská;I/66/BB-Brezno, O;smer B.Bystrica, pred ČS Shell,Ľ, 1;;48.8130982;19.5851729
61366;24;Banská Bystrica;Brezno;Valaská;I/66/BB-Brezno, O;smer B.Bystrica, pred ČS Shell,Ľ, 2;;48.8130982;19.5851729
61364;24;Banská Bystrica;Brezno;Valaská;I/66/Brezno-BB, O;smer Brezno, za ČS Shell,2;;48.8130982;19.5851729
61281;24;Banská Bystrica;Lučenec;Lovinobaňa;SNP,O;E-571,cesta I/16,sm ZV,BA,1;;48.448418;19.578255
61353;24;Žilina;Liptovský Mikuláš;Liptovský Mikuláš;Hurbanova;výjazd z AS a želez.stanice, smer centrum;;49.090611;19.605304
61280;24;Banská Bystrica;Lučenec;Lovinobaňa;SNP,O;E-571,cesta I/16,sm KE,LC,Ľ,1;;48.448418;19.578255
71479;24;Prešov;Prešov;Prešov;Solivarská/OC Krížik,O;Lidl, Action,Tesco;;48.98291;21.25386
50987;24;Nitra;Topoľčany;Topoľčany;Martina Benku,O;NC Intercora - Benátky,parkovisko, sm Takko,Dráčik, Daichman,Okay,Pepco,Pet center;;48.555816;18.180539
71477;24;Prešov;Levoča;Spišský Štvrtok;Obrancov mieru, J;prejazd obcou, futb.štadión, smer Slov.Raj,1;;49.000212;20.459124
61285;24;Banská Bystrica;Rimavská Sobota;Rimavská Sobota;Cukrovarská,O;InterCora,1, sm Deichman, Dráčik,Pepco, Nay;;48.387363;20.003039
61363;24;Banská Bystrica;Brezno;Valaská;I/66/Brezno-BB, O;smer Brezno, za ČS Shell,1;;48.8130982;19.5851729
51026;24;Trenčín;Trenčín;Trenčín;Zlatovská,J;smer centrum, priemyselná zóna;;48.89143;18.01421
61284;24;Banská Bystrica;Veľký Krtíš;Veľký Krtíš;A.H.Škultétyho,J;InterCora,Pepco, drogeria DM;;48.206555;19.3427553
41169;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Galvániho/Ivánska,J;križov,AVION,McDonald,IKEA,1 Hotel Gate One, XXXLutz, Hornbach;;48.167716;17.177386
41170;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Galvániho/Ivánska,J;križov,AVION,McDonald,IKEA,2 Hotel Gate One, XXXLutz, Hornbach;;48.16763;17.177484
41171;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Ivánska/Galvániho,J;križov,AVION,McDonald,IKEA,3 Hotel Gate One, XXXLutz, Aruba Business Centre;;48.167648;17.177578
41172;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Ivánska/Galvániho,J;križov,AVION,McDonald,IKEA,4 Hotel Gate One, XXXLutz, Aruba Business Centre;;48.167707;17.177765
41173;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Ivánska/oproti parkov.IKEA,J;príjazd z letiska,AVION,4 OC Korzo, OLO;;48.168376;17.179099
50895;24;Nitra;Nové Zámky;Nové Zámky;Gúgska/SPP,J;príj.od Kolárova,smc;;47.978744;18.138839
50897;24;Nitra;Nové Zámky;Nové Zámky;Bezručova;príj.od Šiah a LV,oplotenie pri termálnom kúpalisku, smc;;47.997775;18.181529
71161;24;Košice;Košice;Košice-Juh;Jantárová/Južná trieda,V;SŠ policaj.zboru,smc,Ľ ČS SlovnaftŽSR malá stanica;;48.704472;21.263351
71162;24;Košice;Košice;Košice-Juh;Jantárová/Južná trieda,V;SŠ policaj.zboru,sm MI ČS SlovnaftŽSR malá stanica;;48.704479;21.263592
71163;24;Košice;Košice;Košice-Juh;Jantárová/Južná trieda;SŠ policaj.zboru,1 ČS SlovnaftŽSR malá stanica;;48.704473;21.262642
71164;24;Košice;Košice;Košice-Juh;Jantárová/Južná trieda;SŠ policaj.zboru,2 ČS SlovnaftŽSR malá stanica;;48.704453;21.26273
71165;24;Košice;Košice;Košice-Juh;Jantárová/Južná trieda;SŠ policaj.zboru,3 ČS SlovnaftŽSR malá stanica;;48.704442;21.262748
71166;24;Košice;Košice;Košice-Juh;Jantárová/Južná trieda;SŠ policaj.zboru,4 ČS SlovnaftŽSR malá stanica;;48.704455;21.262799
71167;24;Košice;Košice;Košice-Juh;Jantárová/Južná trieda;SŠ policaj.zboru,5 ČS SlovnaftŽSR malá stanica;;48.704468;21.26285
71168;24;Košice;Košice;Košice-Sever;Watsonova,J;oplot.futb.štadióna TU,1 atletický štadion;;48.735087;21.241709
71169;24;Košice;Košice;Košice-Sever;Watsonova, J;oplot.futb.štadióna TU,2 atletický štadion;;48.735113;21.241811
71170;24;Košice;Trebišov;Kráľovský Chlmec;Hlavná/Štefánikova,J;pred oplot.domu,MÚ,smc,Ľ;;48.4252;21.979405
71171;24;Košice;Trebišov;Kráľovský Chlmec;Príbenická,O;výj.sm CLO Maď,Ľ;;48.412771;21.985251
71172;24;Košice;Trebišov;Kráľovský Chlmec;Príbenická,O;príj.od CLO Maď,smc;;48.412771;21.985251
71173;24;Košice;Trebišov;Kráľovský Chlmec;Štefánikova,O;centrum,MÚ,pošta,LIDL,smc,Ľ;;48.424456;21.977042
71174;24;Košice;Trebišov;Kráľovský Chlmec;Štefánikova,O;centrum,MÚ,pošta,LIDL,sm V.Kap;;48.424456;21.977042
71175;24;Košice;Michalovce;Michalovce;Duklianska/A.Sládkoviča,horný;križ,Kaufland,Eparch.cirkev,1,kostol, centrum,NC Zemplín,gymnázium,Daňový úrad;;48.758403;21.913495
71176;24;Košice;Michalovce;Michalovce;Duklianska/A.Sládkoviča,horný;križ,Kaufland,Eparch.cirkev,2 kostol, centrum,NC Zemplín,gymnázium,Daňový úrad;;48.758384;21.913394
71177;24;Košice;Michalovce;Michalovce;Duklianska/A.Sládkoviča,horný;križ,Kaufland,Eparch.cirkev,3,kostol,centrum,NC Zemplín,gymnázium,Daňový úrad;;48.758386;21.913259
71178;24;Košice;Michalovce;Strážske;Mierová/Staničná,J;Chemko,ČS Slovnaft,smc;;48.871192;21.825499
71179;24;Košice;Michalovce;Strážske;Vihorlatská,O;sm Humenné,Ľ;;48.876558;21.839609
71180;24;Košice;Michalovce;Strážske;Vihorlatská,O;sm Michalovce;;48.876566;21.839644
71185;24;Košice;Trebišov;Trebišov;M.R.Štefánika,O;výj.sm Slov.N.Mesto/Maďarsko,Ľ ČS Slovnaft;;48.607685;21.718177
71186;24;Košice;Trebišov;Trebišov;M.R.Štefánika,O;príj.od Slov.Nového Mesta ČS Slovnaft;;48.607685;21.718177
71187;24;Košice;Michalovce;Veľké Kapušany;P.O.Hviezdoslava,O;sídlisko,smc,Ľ;;48.553631;22.081217
71188;24;Košice;Michalovce;Veľké Kapušany;P.O.Hviezdoslava,O;sídlisko,sm Trebišov;;48.553631;22.081217
71189;24;Košice;Michalovce;Veľké Kapušany;Malokapušianska,O;MÚ,parkov,sm Trebišov,Ľ 20m od Lidlu;;48.555513;22.073884
71190;24;Košice;Michalovce;Veľké Kapušany;Malokapušianska,O;MÚ,parkov,smc;;48.555513;22.073884
71191;24;Košice;Michalovce;Veľké Kapušany;Hadabuda/Dózsu,O;ČS Slovnaft,smc,Ľ;;48.550596;22.068986
71192;24;Košice;Michalovce;Veľké Kapušany;Hadabuda/Dózsu,O;ČS Slovnaft,sm CLO Maď;;48.550596;22.068986
71200;24;Prešov;Snina;Snina;Stakčínska/priemysel.zóna,O;sm CLO Ukrajina,Ľ;;48.986521;22.18375
71201;24;Prešov;Snina;Snina;Stakčínska/priemysel.zóna,O;smc;;48.986521;22.18375
71204;24;Prešov;Snina;Stakčín;centrum,O;sm Snina,Ľ;;48.999536;22.231837
71205;24;Prešov;Snina;Stakčín;centrum,O;sm CLO Ukrajina;;48.999536;22.231837
71206;24;Prešov;Snina;Ubľa;ťah HN-CLO Ukrajina,O;pri dome,sm CLO Ukrajina,Ľ;;48.902532;22.384967
71207;24;Prešov;Snina;Ubľa;ťah CLO Ukrajina-HN,O;pri dome,sm Snina;;48.902532;22.384967
71208;24;Prešov;Snina;Ubľa;ťah HN-CLO Ukrajina,O;pri kostole,sm CLO Ukrajina,Ľ;;48.898877;22.395889
71209;24;Prešov;Snina;Ubľa;ťah CLO Ukrajina-HN,O;pri kostole,sm Snina;;48.898877;22.395889
71210;24;Prešov;Snina;Ubľa;ťah HN-Sobrance,O;križ,sm Sobrance,Ľ;;48.899748;22.383023
71211;24;Prešov;Snina;Ubľa;ťah Sobrance-HN,O;križ,sm Humenné/CLO Ukrajina;;48.899748;22.383023
71214;24;Košice;Trebišov;Hriadky;E-50,MI-KE,V;kruhový objazd,smer Košice,Ľ motel Kanada;;48.697163;21.702736
71215;24;Košice;Trebišov;Hriadky;E-50,KE-MI,V;kruhový objazd,smer Michalovce motel Kanada;;48.697032;21.697908
71222;24;Košice;Trebišov;Sečovce;Dargovských hrdinov,E-50,O;pri dome,ZŠ,sm MI,Ľ;;48.703752;21.659223
71223;24;Košice;Trebišov;Sečovce;Dargovských hrdinov,E-50,O;pri dome,ZŠ,sm KE;;48.703752;21.659223
71226;24;Košice;Michalovce;Michalovce;Duklianska/A.Sládkoviča,dolný;križovatka,Kaufland,kostol,1 centrum,NC Zemplín,gymnázium,Daňový úrad;;48.758392;21.913513
71227;24;Košice;Michalovce;Michalovce;Duklianska/A.Sládkoviča,dolný;križovatka,Kaufland,kostol,2 centrum,NC Zemplín,gymnázium,Daňový úrad;;48.758361;21.913395
71228;24;Košice;Michalovce;Michalovce;Duklianska/A.Sládkoviča,dolný;križovatka,Kaufland,kostol,3 centrum,NC Zemplín,gymnázium,Daňový úrad;;48.758374;21.913242
71229;24;Prešov;Prešov;Prešov;SAD/nástupištia,O;oproti nástupištiam,1;;48.984749;21.251195
71230;24;Prešov;Prešov;Prešov;SAD/nástupištia,O;oproti nástupištiam,2,NAY;;48.984749;21.251195
71231;24;Prešov;Prešov;Prešov;SAD/nástupištia,O;od výjazdu,2, NAY;;48.984337;21.251344
71232;24;Prešov;Prešov;Prešov;SAD/nástupištia,O;od výjazdu,3,NAY;;48.984337;21.251344
50914;24;Nitra;Levice;Levice-Seč;I/51,ťah LV-NR,O;príj.od LV,sm NR,Ľ;;48.198828;18.559561
50915;24;Nitra;Levice;Levice-Seč;I/51,ťah NR-LV,O;výj.sm LV;;48.198498;18.559117
50936;24;Nitra;Levice;Kalná n/Hronom;I/51,ťah NR-LV,O;ŽSR,príj.od NR,smer LV,Ľ ČS SlovnaftBowling;;48.207081;18.515325
50937;24;Nitra;Levice;Kalná n/Hronom;I/51,ťah LV-NR,O;ŽSR,výj.sm NR ČS SlovnaftBowling;;48.207081;18.515325
50938;24;Nitra;Levice;Kalná n/Hronom;I/51,ťah NR-LV,O;autobazár,príj.od NR,Ľ ČS SlovnaftBowling;;48.206529;18.517794
50939;24;Nitra;Levice;Kalná n/Hronom;I/51,ťah LV-NR,O;autobazár,výj.sm NR ČS SlovnaftBowling;;48.206529;18.517794
41177;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Starohájska;oplot.jazdec.klubu,reštaur,1 dostihov.dráha,internát EU,Obchodná akadémia;;48.118024;17.120096
41178;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Starohájska;oplot.jazdec.klubu,reštaur,3 dostihov.dráha,internát EU,Obchodná akadémia;;48.117928;17.120166
41179;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Starohájska;oplot.jazdec.klubu,reštaur,4 dostihov.dráha,internát EU,Obchodná akadémia;;48.117836;17.120256
71307;24;Prešov;Prešov;Prešov;SAD/nástupištia,O;oproti nástupištiam,3;;48.984337;21.251367
71308;24;Prešov;Prešov;Prešov;SAD/nástupištia,O;od výjazdu,1;;48.984337;21.251367
71317;24;Košice;Košice;Košice-Juh;objazd Optima/tr.KVP,J;sm PO;;48.692972;21.235729
71318;24;Košice;Košice;Košice-Juh;objazd Optima,O;sm Optima,Ľ;;48.688196;21.249773
71319;24;Košice;Košice;Košice-Juh;objazd Optima,O;sm PO;;48.688196;21.249773
71331;24;Košice;Košice;Seňa;E-71,hranič.prechod,O;výjazd sm Maď/Miškolc,Ľ;;48.540886;21.262902
71332;24;Košice;Košice;Seňa;E-71,hranič.prechod,O;príjazd od Maď/Miškolc,sm KE;;48.540886;21.262902
71337;24;Košice;Košice;Košice-Nad jazerom;Levočská,pošta,O;pri parkov.smer sídlisko,1,Ľ;;48.688804;21.282925
71338;24;Košice;Košice;Košice-Nad jazerom;Levočská,pošta,O;pri parkov.smer centrum,1;;48.688805;21.282925
71339;24;Košice;Košice;Košice-Nad jazerom;Levočská,pošta,O;pri parkov.smer sídlisko,2,Ľ;;48.688398;21.283419
71340;24;Košice;Košice;Košice-Nad jazerom;Levočská,pošta,O;pri parkov.smer centrum,2;;48.688398;21.283419
71341;24;Košice;Košice;Košice-Nad jazerom;Slanecká,Bukovecká,O;smer Optima, RV,1,vľavo;;48.698142;21.280767
71342;24;Košice;Košice;Košice-Nad jazerom;Slanecká,Bukovecká,O;smer Optima, RV,2,vľavo;;48.698157;21.28087
71343;24;Košice;Košice;Košice-Nad jazerom;Slanecká,Bukovecká,O;smer centrum,1,Ľ;;48.698142;21.280767
71344;24;Košice;Košice;Košice-Nad jazerom;Slanecká,Bukovecká,O;smer centrum,2,Ľ;;48.698157;21.28087
71348;24;Košice;Košice;Košice-Vyšné Opátske;Južné nábrežie,O;2xČS,objazd,sm E-71,1,Ľ;;48.7074;21.279652
71349;24;Košice;Košice;Košice-Vyšné Opátske;Južné nábrežie,O;2xČS,objazd,smc/PO,2;;48.7074;21.279652
71354;24;Košice;Košice;Košice-Dargovských hrdinov;E-50/Sečovská,J;príj.od MI,odstav.plocha,sm KE ČS Oktan;;48.722185;21.291827
40047;24;Bratislava;Bratislava 1;Bratislava 1-Staré Mesto;Cintorínska;centrum,kino Lumiere, Tesco,zastávka MHD,Ministerstvo práce;;48.146442;17.116003
40048;24;Bratislava;Bratislava 1;Bratislava 1-Staré Mesto;Pražská,E-571,J;príjazd od Prahy,1 Horský park;;48.162905;17.094541
40049;24;Bratislava;Bratislava 1;Bratislava 1-Staré Mesto;Pražská,E-571,J;príjazd od Prahy,2 Horský park;;48.16292;17.09441
40106;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská/Prievozská,E-75,O;križovatka,výjazd smer Komárno Forum Business Centrum-Slovak telecom;;48.148739;17.150105
40107;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská/Prievozská,E-75,J;križovatka,výjazd smer centrum Forum Business Centrum-Slovak telecom,McDonald;;48.149134;17.149937
40155;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Panónska/Danubia,E-75,O;TESCO,Jednota,sm CLO,Ľ ČS OMV,OC Danubia,Auto Palace BA;;48.105656;17.095982
40156;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Panónska/Danubia,E-75,O;TESCO,Jednota,smc ČS OMV,OC Danubia,Auto Palace BA;;48.105656;17.095982
40157;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Panónska/Budatínska,E-75,J;Pekárne,smc,1 AAA Auto,NBÚ;;48.098737;17.100157
40158;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Panónska/Budatínska,E-75,J;Pekárne,smc,2 AAA Auto,NBÚ;;48.098852;17.1005
40163;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Dolnozemská/Betliarska,E-575,O;Nemocnica Antolská,sm.Rak.Ľ ČS Slovnaft,;;48.101868;17.121373
40164;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Dolnozemská/Betliarska,E-575,O;Nemocnica Antolská,smer centr. ČS Slovnaft,;;48.101868;17.121373
40167;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Dolnozemská/dostih.dr.,E-575,J;dostih.dráha,sm Rak/sídlisko ČS Slovnafthrádza;;48.115227;17.130422
40176;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Dolnozemská/Bosákova,E-575,J;výj.z Príst.mosta,sm Rak/sídl Ekonomická Univerzita;;48.128857;17.129256
40192;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Rusovská cesta,J;zast.MHD,zdravot.stred.,1;;48.125599;17.096179
40193;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Rusovská cesta,J;zast.MHD,zdravot.stred.,2;;48.125697;17.096063
40194;24;Bratislava;Bratislava 5;Bratislava 5-Petržalka;Rusovská cesta,J;zast.MHD,zdravot.stred.,3 lekáreň;;48.125787;17.095913
40204;24;Bratislava;Bratislava 1;Bratislava 1-Staré Mesto;Karadžičova,J;centrum,mestský ťah,1 Billa, bussines centrá,Justičný palác,banky;;48.149971;17.125181
40205;24;Bratislava;Bratislava 1;Bratislava 1-Staré Mesto;Karadžičova,J;centrum,mestský ťah,2 Billa, bussines centrá,Justičný palác,banky;;48.14992;17.125178
40224;24;Bratislava;Bratislava 2;Bratislava 2-Podunaj.Biskupice;Krajinská/Vetvárska;križov.Nemocnica Biskupice,1 zastávka MHD,cintorín,Základná škola s vyuč.jazykom maďarským;;48.123525;17.208324
40225;24;Bratislava;Bratislava 2;Bratislava 2-Podunaj.Biskupice;Krajinská/Vetvárska;križov.Nemocnica Biskupice,2 zastávka MHD,cintorín,Základná škola s vyuč.jazykom maďarským;;48.123431;17.208414
40226;24;Bratislava;Bratislava 2;Bratislava 2-Podunaj.Biskupice;Svornosti/žel.nadj.,E-575,J;výjazd na DS, Komárno,Ľ;;48.115726;17.216897
40229;24;Bratislava;Bratislava 2;Bratislava 2-Podunaj.Biskupice;Svornosti/družstvo,E-575,V;príj.od KN,smc,1,Ľ;;48.119845;17.209958
40230;24;Bratislava;Bratislava 2;Bratislava 2-Podunaj.Biskupice;Svornosti/družstvo,E-575,V;výj.sm.Rovinka, KN,1;;48.119956;17.209734
40231;24;Bratislava;Bratislava 2;Bratislava 2-Podunaj.Biskupice;Svornosti/družstvo,E-575,V;príj.od KN,smc,2,Ľ;;48.120254;17.208791
40232;24;Bratislava;Bratislava 2;Bratislava 2-Podunaj.Biskupice;Svornosti/družstvo,E-575,V;výj.sm.Rovinka, KN,2;;48.120375;17.208585
40247;24;Bratislava;Bratislava 2;Bratislava 2-Vrakuňa;Dvojkrížna/Hradská,J;kruhový obj.smer Biskupice,1Ľ kostol,základná škola,Futbal.ihrisko, Lesopark;;48.148322;17.206947
40248;24;Bratislava;Bratislava 2;Bratislava 2-Vrakuňa;Dvojkrížna/Hradská,J;kruhový obj.smer centrum,2 kostol,základná škola,Futbal.ihrisko, Lesopark;;48.148116;17.207057
40249;24;Bratislava;Bratislava 2;Bratislava 2-Vrakuňa;Dvojkrížna/Hradská,J;kruhový obj.smer centrum,3 kostol,základná škola,Futbal.ihrisko, Lesopark;;48.1479;17.20829
40252;24;Bratislava;Bratislava 2;Bratislava 2-Vrakuňa;Hradská/pri žel.trati,O;ČS ORLEN,smer Vrakuňa,Ľ Darex,záhradné štúdio;;48.157368;17.190765
40253;24;Bratislava;Bratislava 2;Bratislava 2-Vrakuňa;Hradská/pri žel.trati,O;ČS ORLEN,smer Ružinov Darex,záhradné štúdio;;48.157368;17.190765
40254;24;Bratislava;Bratislava 2;Bratislava 2-Vrakuňa;Gagarinova,E-575,V;cintor.Vrakuňa,Harley,sm KN,Ľ Renault Kestler;;48.1440391;17.1897501
40255;24;Bratislava;Bratislava 2;Bratislava 2-Vrakuňa;Gagarinova,E-575,V;cintor.Vrakuňa,Harley,smc Renault Kestler;;48.1440391;17.1897501
40256;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská;príjazd od Prístav.mosta,1,PSS,Forum Business Centrum-Slovak telecom;;48.14745;17.150363
40257;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská;príjazd od Prístav.mosta,2,PSS,Forum Business Centrum-Slovak telecom;;48.147329;17.150355
40258;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská;príjazd od Prístav.mosta,3,PSS,Forum Business Centrum-Slovak telecom;;48.147115;17.150525
40259;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská;príjazd od Prístav.mosta,4,PSS,Forum Business Centrum-Slovak telecom;;48.147017;17.150551
40260;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská;príjazd od Prístav.mosta,5,PSS,Forum Business Centrum-Slovak telecom;;48.146937;17.150591
40261;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská;príjazd od Prístav.mosta,6,PSS,Forum Business Centrum-Slovak telecom;;48.146766;17.15065
40269;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská/Záhradnícka,E-75,J;smer Príst.most,Prievozská,1 Lidl, ČS Shel, Slovnaft;;48.155;17.14544
40270;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Bajkalská/Záhradnícka,E-75,J;smer Príst.most,Prievozská,2 Lidl, ČS Shel, Slovnaft;;48.155083;17.145339
40282;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;cesta na Senec/HM Tesco,E-75,V;ČS Slovn,Coca-Cola,NAY,smc,1,Ľ Zlaté Piesky,smer Shopping Palace;;48.189235;17.189221
40283;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;cesta na Senec/HM Tesco,E-75,V;ČS,Coca-Cola,NAY,jazero,smNR,1 Zlaté Piesky,;;48.189229;17.189479
40284;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;cesta na Senec/HM Tesco,E-75,V;ČS Slovn,Coca-Cola,NAY,smc,2,Ľ Zlaté Piesky,smer Shopping Palace;;48.189183;17.188388
40285;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;cesta na Senec/HM Tesco,E-75,V;ČS,Coca-Cola,NAY,jazero,smNR,2 Zlaté Piesky,;;48.189179;17.188663
40288;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;cesta na Senec/nadchod,E-75,O;jazero,ČS Slovnaft,smc,Ľ Zlaté Piesky,smer Shopping Palace;;48.189032;17.184119
40289;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;cesta na Senec/nadchod,E-75,O;jazero,ČS Slovnaft,sm NR Zlaté Piesky,;;48.189032;17.184119
40294;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Bajkalská,Minigolf,J;Billa,hotel Junior,1 Eden Park,Boria,jazero Štrkovec;;48.158715;17.144652
40295;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Bajkalská,Minigolf,J;Billa,hotel Junior,2 Eden Park,Boria,jazero Štrkovec;;48.158658;17.144519
40296;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Bajkalská,Minigolf,J;Billa,hotel Junior,3 Eden Park,Boria,jazero Štrkovec;;48.158525;17.144206
40297;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Bajkalská,Minigolf,J;Billa,hotel Junior,4 Eden Park,Boria,jazero Štrkovec;;48.158484;17.144118
40298;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Bajkalská,Minigolf,J;Billa,hotel Junior,5 Eden Park,Boria,jazero Štrkovec;;48.158436;17.143984
40299;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Bajkalská,Minigolf,J;Billa,hotel Junior,6 Eden Park,Boria,jazero Štrkovec;;48.158396;17.143909
40303;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Tomášikova,J;križovatka,garáže,1 ČS Shell, Martinský cintorín;;48.161041;17.160666
40304;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Tomášikova;križovatka,garáže,2 ČS Shell, Martinský cintorín;;48.161032;17.160571
40305;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Tomášikova;križovatka,garáže,3 ČS Shell, Martinský cintorín;;48.161025;17.160482
40306;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Tomášikova;križovatka,garáže,4 ČS Shell, Martinský cintorín;;48.161021;17.160385
40307;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Tomášikova;križovatka,garáže,5 ČS Shell, Martinský cintorín;;48.161016;17.160285
40308;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Drieňová/Tomášikova;križovatka,garáže,6 ČS Shell, Martinský cintorín;;48.161003;17.160193
40311;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Gagarinova/sídlisko,J;výpadovka na Komárno,1 oproti Lidl, Perla Ružinova;;48.150437;17.171651
40312;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Gagarinova/sídlisko,J;výpadovka na Komárno,2 oproti Lidl, Perla Ružinova;;48.150428;17.171474
40313;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Gagarinova/sídlisko,J;výpadovka na Komárno,3 oproti Lidl, Perla Ružinova;;48.150403;17.17128
40314;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Gagarinova/sídlisko,J;výpadovka na Komárno,4 oproti Lidl, Perla Ružinova;;48.150396;17.171134
40315;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Gagarinova/sídlisko,J;výpadovka na Komárno,5 Lidl, Perla Ružinova;;48.150378;17.170975
40358;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Záhradnícka/Drutechna,J;Octopus,nájazd na Bajkalskú,1 Slovanet,Billa,Lidl;;48.155728;17.143706
40359;24;Bratislava;Bratislava 2;Bratislava 2-Ružinov;Záhradnícka/Drutechna,J;Octopus,nájazd na Bajkalskú,2 Slovanet,Billa,Lidl;;48.155785;17.143467
40395;24;Bratislava;Bratislava 3;Bratislava 3-Rača;Račianska,O;výj.sm PK,Honda,1,Ľ Daňový úrad,Business centrum;;48.192808;17.140908
40396;24;Bratislava;Bratislava 3;Bratislava 3-Rača;Račianska,O;príj.od PK,Honda,smc,1 Daňový úrad,Business centrum;;48.192808;17.140908
40408;24;Bratislava;Bratislava 3;Bratislava 3-Rača;Žitná/Hečkova/FK Rača,J;zast.MHD,ČS OMV,1 Stredná polygrafická škola,kúpalisko;;48.20261;17.149083
40409;24;Bratislava;Bratislava 3;Bratislava 3-Rača;Žitná/Hečkova/FK Rača,J;zast.MHD,ČS OMV,2 Stredná polygrafická škola,kúpalisko;;48.202778;17.149178
40412;24;Bratislava;Bratislava 3;Bratislava 3-Rača;Púchovská/Karpatské nám.,J;príj.od PK,Technomarket,1 Planeo,Takko, Deichman,DM Drogerie;;48.214886;17.163805
40413;24;Bratislava;Bratislava 3;Bratislava 3-Rača;Púchovská/Karpatské nám.,J;príj.od PK,Technomarket,smc,2 Planeo,Takko, Deichman,DM Drogerie;;48.215046;17.163798
40414;24;Bratislava;Bratislava 3;Bratislava 3-Rača;Púchovská/Karpatské nám.,J;príj.od PK,Technomarket,smc,3 Planeo,Takko, Deichman,DM Drogerie,Kaufland;;48.21513;17.163683
40416;24;Bratislava;Bratislava 4;Bratislava 4-Karlova Ves;Botanická/oplot.záhrady;internát Družba,ČS Slovnaft,1 Lidl,Prírodoved.fakulta UK,ČS Shell;;48.14814;17.067052
